,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2820029,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-03,-45.0,-35.0,-25.0,-45.0,-36.0,21.0
2820030,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-04,-52.0,-38.0,-35.0,-50.0,-8.0,16.0
2820031,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-05,-55.0,-45.0,-34.0,-55.0,-5.0,15.0
2820032,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-06,-42.0,-31.0,-18.0,-41.0,-39.0,20.0
2820033,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-07,-40.0,-28.0,-16.0,-38.0,-38.0,20.0
2820034,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-08,-43.0,-34.0,-20.0,-41.0,-37.0,19.0
2820035,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-09,-44.0,-35.0,-18.0,-41.0,-39.0,19.0
2820036,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-10,-47.0,-38.0,-26.0,-47.0,-36.0,21.0
2820037,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-11,-50.0,-30.0,-32.0,-47.0,-6.0,15.0
2820038,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-12,-55.0,-45.0,-33.0,-54.0,-5.0,14.0
2820039,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-13,-48.0,-38.0,-25.0,-45.0,-40.0,22.0
2820040,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-14,-43.0,-30.0,-17.0,-39.0,-39.0,19.0
2820041,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-15,-39.0,-32.0,-21.0,-40.0,-36.0,19.0
2820042,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-16,-40.0,-30.0,-19.0,-41.0,-38.0,19.0
2820043,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-17,-47.0,-35.0,-27.0,-45.0,-36.0,22.0
2820044,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-18,-49.0,-35.0,-34.0,-46.0,-7.0,16.0
2820045,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-19,-56.0,-47.0,-36.0,-55.0,-6.0,15.0
2820046,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-20,-44.0,-31.0,-20.0,-41.0,-38.0,21.0
2820047,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-21,-45.0,-32.0,-19.0,-39.0,-39.0,20.0
2820048,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-22,-46.0,-34.0,-23.0,-41.0,-38.0,20.0
2820049,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-23,-49.0,-38.0,-26.0,-45.0,-41.0,22.0
2820050,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-24,-50.0,-38.0,-28.0,-48.0,-37.0,23.0
2820051,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-25,-55.0,-40.0,-35.0,-49.0,-10.0,17.0
2820052,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-26,-59.0,-48.0,-36.0,-57.0,-7.0,17.0
2820053,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-27,-48.0,-36.0,-21.0,-43.0,-41.0,23.0
2820054,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-28,-49.0,-35.0,-22.0,-44.0,-42.0,22.0
2820055,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-29,-46.0,-34.0,-22.0,-43.0,-40.0,21.0
2820056,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-30,-49.0,-36.0,-26.0,-46.0,-44.0,23.0
2820057,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-07-31,-53.0,-40.0,-32.0,-53.0,-50.0,27.0
2820058,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-01,-55.0,-40.0,-38.0,-51.0,-14.0,18.0
2820059,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-02,-59.0,-49.0,-38.0,-58.0,-11.0,17.0
2820060,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-03,-45.0,-32.0,-20.0,-41.0,-41.0,23.0
2820061,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-04,-46.0,-31.0,-20.0,-40.0,-42.0,22.0
2820062,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-05,-43.0,-32.0,-22.0,-43.0,-39.0,21.0
2820063,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-06,-46.0,-32.0,-21.0,-43.0,-41.0,21.0
2820064,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-07,-52.0,-41.0,-29.0,-50.0,-38.0,23.0
2820065,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-08,-53.0,-40.0,-34.0,-52.0,-10.0,17.0
2820066,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-09,-60.0,-51.0,-40.0,-61.0,-11.0,18.0
2820067,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-10,-47.0,-33.0,-21.0,-45.0,-41.0,23.0
2820068,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-11,-45.0,-32.0,-17.0,-42.0,-40.0,21.0
2820069,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-12,-45.0,-36.0,-22.0,-44.0,-39.0,21.0
2820070,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-13,-46.0,-33.0,-19.0,-42.0,-39.0,21.0
2820071,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-14,-47.0,-35.0,-26.0,-46.0,-36.0,23.0
2820072,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-15,-52.0,-37.0,-35.0,-49.0,-9.0,17.0
2820073,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-16,-56.0,-45.0,-35.0,-56.0,-6.0,16.0
2820074,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-17,-44.0,-30.0,-19.0,-40.0,-38.0,22.0
2820075,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-18,-45.0,-31.0,-19.0,-39.0,-38.0,21.0
2820076,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-19,-45.0,-34.0,-23.0,-40.0,-36.0,20.0
2820077,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-20,-44.0,-33.0,-20.0,-39.0,-38.0,20.0
2820078,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-21,-51.0,-39.0,-26.0,-49.0,-47.0,25.0
2820079,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-22,-53.0,-39.0,-33.0,-49.0,-8.0,17.0
2820080,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-23,-55.0,-43.0,-33.0,-55.0,-5.0,16.0
2820081,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-24,-42.0,-30.0,-15.0,-35.0,-36.0,21.0
2820082,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-25,-43.0,-29.0,-16.0,-36.0,-37.0,21.0
2820083,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-26,-42.0,-31.0,-17.0,-37.0,-34.0,20.0
2820084,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-27,-42.0,-31.0,-17.0,-35.0,-37.0,19.0
2820085,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-28,-43.0,-32.0,-20.0,-42.0,-33.0,20.0
2820086,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-29,-49.0,-34.0,-29.0,-47.0,-7.0,15.0
2820087,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-30,-58.0,-48.0,-38.0,-56.0,-9.0,16.0
2820088,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-08-31,-43.0,-31.0,-15.0,-45.0,-51.0,23.0
2820089,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-01,-39.0,-25.0,-13.0,-36.0,-36.0,19.0
2820090,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-02,-40.0,-30.0,-16.0,-38.0,-34.0,18.0
2820091,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-03,-42.0,-32.0,-18.0,-39.0,-38.0,19.0
2820092,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-04,-44.0,-33.0,-22.0,-42.0,-34.0,21.0
2820093,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-05,-48.0,-33.0,-29.0,-43.0,-8.0,15.0
2820094,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-06,-52.0,-39.0,-31.0,-53.0,-8.0,15.0
2820095,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-07,-42.0,-31.0,-17.0,-41.0,-39.0,21.0
2820096,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-08,-39.0,-25.0,-12.0,-35.0,-38.0,19.0
2820097,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-09,-41.0,-32.0,-17.0,-38.0,-35.0,19.0
2820098,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-10,-40.0,-31.0,-13.0,-39.0,-39.0,17.0
2820099,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-11,-42.0,-32.0,-14.0,-42.0,-35.0,18.0
2820100,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-12,-47.0,-33.0,-23.0,-44.0,-10.0,11.0
2820101,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-13,-49.0,-36.0,-25.0,-50.0,-6.0,10.0
2820102,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-14,-42.0,-30.0,-10.0,-43.0,-37.0,18.0
2820103,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-15,-39.0,-25.0,-10.0,-39.0,-36.0,18.0
2820104,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-16,-38.0,-25.0,-13.0,-37.0,-35.0,19.0
2820105,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-17,-41.0,-29.0,-16.0,-39.0,-38.0,19.0
2820106,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-18,-46.0,-35.0,-22.0,-45.0,-35.0,22.0
2820107,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-19,-51.0,-35.0,-30.0,-46.0,-9.0,16.0
2820108,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-20,-51.0,-35.0,-31.0,-50.0,-4.0,14.0
2820109,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-21,-42.0,-29.0,-13.0,-42.0,-38.0,21.0
2820110,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-22,-45.0,-31.0,-19.0,-42.0,-39.0,20.0
2820111,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-23,-47.0,-35.0,-26.0,-41.0,-38.0,20.0
2820112,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-24,-49.0,-37.0,-27.0,-43.0,-41.0,20.0
2820113,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-25,-51.0,-37.0,-30.0,-44.0,-37.0,23.0
2820114,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-26,-55.0,-39.0,-36.0,-47.0,-13.0,15.0
2820115,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-27,-56.0,-40.0,-35.0,-51.0,-9.0,15.0
2820116,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-28,-47.0,-33.0,-24.0,-42.0,-39.0,22.0
2820117,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-29,-48.0,-30.0,-26.0,-41.0,-40.0,21.0
2820118,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-09-30,-44.0,-29.0,-29.0,-37.0,-39.0,18.0
2820119,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-01,-48.0,-34.0,-38.0,-40.0,-42.0,16.0
2820120,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-02,-47.0,-31.0,-37.0,-40.0,-39.0,17.0
2820121,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-03,-52.0,-33.0,-42.0,-42.0,-16.0,11.0
2820122,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-04,-53.0,-35.0,-41.0,-47.0,-16.0,11.0
2820123,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-05,-44.0,-30.0,-32.0,-37.0,-41.0,16.0
2820124,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-06,-44.0,-27.0,-30.0,-35.0,-41.0,15.0
2820125,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-07,-45.0,-30.0,-30.0,-33.0,-37.0,16.0
2820126,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-08,-45.0,-31.0,-26.0,-35.0,-39.0,17.0
2820127,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-09,-47.0,-34.0,-30.0,-41.0,-34.0,21.0
2820128,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-10,-53.0,-35.0,-38.0,-42.0,-10.0,16.0
2820129,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-11,-59.0,-45.0,-45.0,-55.0,-15.0,17.0
2820130,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-12,-49.0,-34.0,-31.0,-43.0,-40.0,23.0
2820131,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-13,-46.0,-31.0,-28.0,-36.0,-38.0,21.0
2820132,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-14,-44.0,-30.0,-30.0,-37.0,-35.0,20.0
2820133,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-15,-44.0,-30.0,-34.0,-38.0,-37.0,20.0
2820134,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-16,-45.0,-29.0,-36.0,-39.0,-32.0,22.0
2820135,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-17,-51.0,-31.0,-42.0,-44.0,-8.0,16.0
2820136,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-18,-51.0,-34.0,-40.0,-48.0,-6.0,14.0
2820137,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-19,-44.0,-30.0,-31.0,-38.0,-36.0,21.0
2820138,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-20,-48.0,-32.0,-36.0,-42.0,-38.0,22.0
2820139,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-21,-49.0,-36.0,-39.0,-46.0,-39.0,22.0
2820140,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-22,-45.0,-31.0,-32.0,-41.0,-37.0,19.0
2820141,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-23,-46.0,-31.0,-30.0,-43.0,-33.0,20.0
2820142,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-24,-49.0,-31.0,-36.0,-42.0,-7.0,13.0
2820143,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-25,-52.0,-35.0,-38.0,-50.0,-6.0,12.0
2820144,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-26,-43.0,-29.0,-26.0,-40.0,-36.0,19.0
2820145,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-27,-42.0,-25.0,-24.0,-39.0,-37.0,17.0
2820146,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-28,-42.0,-31.0,-31.0,-39.0,-35.0,17.0
2820147,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-29,-42.0,-29.0,-34.0,-34.0,-39.0,16.0
2820148,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-30,-44.0,-30.0,-38.0,-37.0,-34.0,18.0
2820149,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-10-31,-46.0,-24.0,-40.0,-38.0,-9.0,11.0
2820150,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-01,-60.0,-41.0,-50.0,-56.0,-17.0,15.0
2820151,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-02,-50.0,-36.0,-39.0,-48.0,-58.0,24.0
2820152,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-03,-41.0,-26.0,-32.0,-35.0,-36.0,17.0
2820153,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-04,-41.0,-29.0,-35.0,-37.0,-35.0,17.0
2820154,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-05,-40.0,-29.0,-30.0,-35.0,-36.0,17.0
2820155,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-06,-43.0,-30.0,-33.0,-41.0,-31.0,19.0
2820156,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-07,-48.0,-32.0,-36.0,-43.0,-7.0,13.0
2820157,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-08,-51.0,-36.0,-40.0,-49.0,-7.0,13.0
2820158,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-09,-43.0,-30.0,-31.0,-43.0,-37.0,20.0
2820159,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-10,-40.0,-26.0,-29.0,-37.0,-36.0,19.0
2820160,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-11,-40.0,-28.0,-33.0,-36.0,-34.0,19.0
2820161,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-12,-62.0,-53.0,-41.0,-60.0,-56.0,18.0
2820162,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-13,-42.0,-30.0,-33.0,-42.0,-41.0,20.0
2820163,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-14,-45.0,-29.0,-37.0,-42.0,-6.0,13.0
2820164,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-15,-46.0,-31.0,-37.0,-44.0,-3.0,12.0
2820165,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-16,-36.0,-25.0,-26.0,-36.0,-36.0,18.0
2820166,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-17,-34.0,-20.0,-26.0,-30.0,-35.0,17.0
2820167,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-18,-35.0,-23.0,-27.0,-31.0,-33.0,17.0
2820168,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-19,-38.0,-27.0,-30.0,-33.0,-36.0,18.0
2820169,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-20,-39.0,-26.0,-30.0,-36.0,-31.0,19.0
2820170,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-21,-42.0,-26.0,-33.0,-37.0,-5.0,11.0
2820171,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-22,-44.0,-28.0,-33.0,-40.0,-2.0,10.0
2820172,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-23,-38.0,-25.0,-27.0,-37.0,-35.0,18.0
2820173,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-24,-39.0,-23.0,-27.0,-34.0,-35.0,18.0
2820174,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-25,-35.0,-23.0,-28.0,-32.0,-32.0,18.0
2820175,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-26,-36.0,-24.0,-28.0,-35.0,-35.0,18.0
2820176,PH,Philippines,Ilocos Region,,,PH-01,,ChIJi_RPNjrJjjMRzYB5Jl1fMTI,2020-11-27,-41.0,-28.0,-33.0,-36.0,-31.0,19.0
